unit_id	collection	url	dir_segment	study	run	n_unique_sequences	Species	Isotype	Chain	Disease	Vaccine	Subject	Age	Longitudinal	BSource	BType	Author	detail_status	detail_attempted
Corinaldesi_2024/csv_paired/SRR25557625_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Corinaldesi_2024/csv_paired/SRR25557625_1_Paired_All.csv.gz	csv_paired	Corinaldesi_2024		416	human	All	Paired	Burkitt Lymphoma	None	no	no	no	Pleural Effusion	Lymphoma-B-Cells	Corinaldesi et al.	ok	2026-08-05T19:41:05Z
Corinaldesi_2024/csv_paired/SRR25557626_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Corinaldesi_2024/csv_paired/SRR25557626_1_Paired_All.csv.gz	csv_paired	Corinaldesi_2024		3533	human	All	Paired	Burkitt Lymphoma	None	no	no	no	Pleural Effusion	Lymphoma-B-Cells	Corinaldesi et al.	ok	2026-08-05T19:41:05Z
Corinaldesi_2024/csv_paired/SRR25557627_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Corinaldesi_2024/csv_paired/SRR25557627_1_Paired_All.csv.gz	csv_paired	Corinaldesi_2024		1728	human	All	Paired	Burkitt Lymphoma	None	no	no	no	Pleural Effusion	Lymphoma-B-Cells	Corinaldesi et al.	ok	2026-08-05T19:41:05Z
Corinaldesi_2024/csv_paired/SRR25557628_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Corinaldesi_2024/csv_paired/SRR25557628_1_Paired_All.csv.gz	csv_paired	Corinaldesi_2024		1065	human	All	Paired	Burkitt Lymphoma	None	no	no	no	Pleural Effusion	Lymphoma-B-Cells	Corinaldesi et al.	ok	2026-08-05T19:41:05Z
Corinaldesi_2024/csv_paired/SRR25557629_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Corinaldesi_2024/csv_paired/SRR25557629_1_Paired_All.csv.gz	csv_paired	Corinaldesi_2024		4606	human	All	Paired	Burkitt Lymphoma	None	no	no	no	Ascites	Lymphoma-B-Cells	Corinaldesi et al.	ok	2026-08-05T19:41:05Z
Corinaldesi_2024/csv_paired/SRR25557637_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Corinaldesi_2024/csv_paired/SRR25557637_1_Paired_All.csv.gz	csv_paired	Corinaldesi_2024		1896	human	All	Paired	Burkitt Lymphoma	None	no	no	no	Pleural Effusion	Lymphoma-B-Cells	Corinaldesi et al.	ok	2026-08-05T19:41:05Z
Corinaldesi_2024/csv_paired/SRR25557638_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Corinaldesi_2024/csv_paired/SRR25557638_1_Paired_All.csv.gz	csv_paired	Corinaldesi_2024		2042	human	All	Paired	Burkitt Lymphoma	None	no	no	no	Ascites	Lymphoma-B-Cells	Corinaldesi et al.	ok	2026-08-05T19:41:05Z
Dieudonne_2024/csv_paired/SRR28422120_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Dieudonne_2024/csv_paired/SRR28422120_1_Paired_All.csv.gz	csv_paired	Dieudonne_2024		377	human	All	Paired	Primary Antiphospholipid Syndrome	None	no	no	no	PBMC	Unsorted-B-Cells	Dieudonne et al.	ok	2026-08-05T19:41:05Z
Dieudonne_2024/csv_paired/SRR28422121_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Dieudonne_2024/csv_paired/SRR28422121_1_Paired_All.csv.gz	csv_paired	Dieudonne_2024		797	human	All	Paired	Primary Antiphospholipid Syndrome	None	no	29.0	no	PBMC	Unsorted-B-Cells	Dieudonne et al.	ok	2026-08-05T19:41:05Z
Dieudonne_2024/csv_paired/SRR28422122_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Dieudonne_2024/csv_paired/SRR28422122_1_Paired_All.csv.gz	csv_paired	Dieudonne_2024		816	human	All	Paired	Primary Antiphospholipid Syndrome	None	no	54.0	no	PBMC	Unsorted-B-Cells	Dieudonne et al.	ok	2026-08-05T19:41:05Z
Dieudonne_2024/csv_paired/SRR28422123_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Dieudonne_2024/csv_paired/SRR28422123_1_Paired_All.csv.gz	csv_paired	Dieudonne_2024		1088	human	All	Paired	Primary Antiphospholipid Syndrome	None	no	31.0	no	PBMC	Unsorted-B-Cells	Dieudonne et al.	ok	2026-08-05T19:41:05Z
Dieudonne_2024/csv_paired/SRR28422125_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Dieudonne_2024/csv_paired/SRR28422125_1_Paired_All.csv.gz	csv_paired	Dieudonne_2024		3549	human	All	Paired	Primary Antiphospholipid Syndrome	None	no	50.0	no	PBMC	Unsorted-B-Cells	Dieudonne et al.	ok	2026-08-05T19:41:05Z
Dieudonne_2024/csv_paired/SRR28422126_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Dieudonne_2024/csv_paired/SRR28422126_1_Paired_All.csv.gz	csv_paired	Dieudonne_2024		5887	human	All	Paired	Primary Antiphospholipid Syndrome	None	no	no	no	PBMC	Unsorted-B-Cells	Dieudonne et al.	ok	2026-08-05T19:41:05Z
Dieudonne_2024/csv_paired/SRR28422127_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Dieudonne_2024/csv_paired/SRR28422127_1_Paired_All.csv.gz	csv_paired	Dieudonne_2024		7096	human	All	Paired	Primary Antiphospholipid Syndrome	None	no	no	no	PBMC	Unsorted-B-Cells	Dieudonne et al.	ok	2026-08-05T19:41:05Z
Eccles_2020/csv/SRR10358523_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Eccles_2020/csv/SRR10358523_paired.csv.gz	csv	Eccles_2020		100	human	All	Paired	None	None	Healthy-1	33	no	PBMC	RV+B-Cells	Eccles et al., 2020	ok	2026-08-04T14:40:50Z
Eccles_2020/csv/SRR10358524_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Eccles_2020/csv/SRR10358524_paired.csv.gz	csv	Eccles_2020		47	human	All	Paired	None	None	Healthy-1	33	no	PBMC	RV+B-Cells	Eccles et al., 2020	ok	2026-08-04T14:40:50Z
Eccles_2020/csv/SRR10358525_paired.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Eccles_2020/csv/SRR10358525_paired.csv.gz	csv	Eccles_2020		624	human	All	Paired	None	None	Healthy-1	33	no	PBMC	RV+B-Cells	Eccles et al., 2020	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484536_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484536_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2988	human	All	Paired	Vaccine convalescent	Comirnaty/Comirnaty	donor 31; 32 and 33	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484537_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484537_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2987	human	All	Paired	Vaccine convalescent	Comirnaty/Comirnaty	donor 31; 32 and 33	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484543_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484543_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2592	human	All	Paired	Vaccine convalescent	Comirnaty	donor 31; 32 and 33	no	d14	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484544_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484544_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2609	human	All	Paired	Vaccine convalescent	Comirnaty	donor 31; 32 and 33	no	d14	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484549_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484549_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2611	human	All	Paired	Vaccine convalescent	Comirnaty	donor 21; 22; 23 and 24	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484550_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484550_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2625	human	All	Paired	Vaccine convalescent	Comirnaty	donor 21; 22; 23 and 24	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484556_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484556_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2835	human	All	Paired	Vaccine convalescent	Comirnaty	donor 25; 26; 27 and 28	no	d14	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484557_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484557_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2862	human	All	Paired	Vaccine convalescent	Comirnaty	donor 25; 26; 27 and 28	no	d14	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484562_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484562_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		4137	human	All	Paired	Vaccine convalescent	COVID-19/Comirnaty	Pool1; donor C1;C2 and C3	no	nan	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484565_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484565_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		331	human	All	Paired	Vaccine convalescent	COVID-19/Comirnaty	COVID-19; donor C1;C2 and C3	no	B	PBMC	B cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484571_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484571_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		1933	human	All	Paired	Vaccine convalescent	Comirnaty	donor 21; 22; 23 and 24	no	d14	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484572_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484572_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		1894	human	All	Paired	Vaccine convalescent	Comirnaty	donor 21; 22; 23 and 24	no	d14	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484578_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484578_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2338	human	All	Paired	Vaccine convalescent	Comirnaty	donor 14; 15; 16 and 17	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484579_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484579_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2339	human	All	Paired	Vaccine convalescent	Comirnaty	donor 14; 15; 16 and 17	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484583_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484583_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		4136	human	All	Paired	Vaccine convalescent	DTP	donor T1 and T3	no	6mo	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484586_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484586_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		252	human	All	Paired	Vaccine convalescent	DTP	DTP d7; donor T1;T2; T5 and T7	no	B	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484590_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484590_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		4044	human	All	Paired	Vaccine convalescent	DTP	donor T2; T3 and T6	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484594_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484594_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		4546	human	All	Paired	Vaccine convalescent	Comirnaty/Comirnaty/Comirnaty	donor 11	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484597_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484597_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		98	human	All	Paired	Vaccine convalescent	Comirnaty/Comirnaty	BNT/BNT 7mo; donor 31 and 32	no	B	PBMC	B cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484602_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484602_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2814	human	All	Paired	Vaccine convalescent	Vaxzevria/Comirnaty	donor 51; 53 and 58	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484603_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484603_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2720	human	All	Paired	Vaccine convalescent	Vaxzevria/Comirnaty	donor 51; 53 and 58	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484609_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484609_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2680	human	All	Paired	Vaccine convalescent	Vaxzevria	donor 53; 54; 57 and 58	no	d14	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484610_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484610_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2611	human	All	Paired	Vaccine convalescent	Vaxzevria	donor 53; 54; 57 and 58	no	d14	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484616_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484616_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		5239	human	All	Paired	Vaccine convalescent	Vaxzevria	donor 55; 56 and 57	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484617_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484617_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		5235	human	All	Paired	Vaccine convalescent	Vaxzevria	donor 55; 56 and 57	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484623_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484623_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		4274	human	All	Paired	Vaccine convalescent	Vaxzevria	donor 51; 52; 53; 54 and 55	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484624_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484624_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		4268	human	All	Paired	Vaccine convalescent	Vaxzevria	donor 51; 52; 53; 54 and 55	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484628_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484628_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		152	human	All	Paired	Vaccine convalescent	Comirnaty/Comirnaty	BNT/BNT d7;donor 21; 22; 23; 24; 25; 26; 27 and 28	no	B	PBMC	B cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484629_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484629_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		148	human	All	Paired	Vaccine convalescent	Comirnaty/Comirnaty	BNT/BNT d7;donor 21; 22; 23; 24; 25; 26; 27 and 28	no	B	PBMC	B cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484635_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484635_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2587	human	All	Paired	Vaccine convalescent	Comirnaty	donor 25; 26; 27 and 28	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484636_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484636_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2569	human	All	Paired	Vaccine convalescent	Comirnaty	donor 25; 26; 27 and 28	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484642_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484642_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2658	human	All	Paired	Vaccine convalescent	Comirnaty	donor 11; 12 and 13	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484643_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484643_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2625	human	All	Paired	Vaccine convalescent	Comirnaty	donor 11; 12 and 13	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484649_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484649_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2487	human	All	Paired	Vaccine convalescent	Comirnaty/Comirnaty	donor 12; 13; 15 and 16	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
Ferreira_2024/csv_paired/SRR27484650_1_Paired_All.csv.gz	paired	https://opig.stats.ox.ac.uk/webapps/ngsdb/paired/Ferreira_2024/csv_paired/SRR27484650_1_Paired_All.csv.gz	csv_paired	Ferreira_2024		2498	human	All	Paired	Vaccine convalescent	Comirnaty/Comirnaty	donor 12; 13; 15 and 16	no	d7	PBMC	Plasmablasts\, Memory B cells and activated T cells	Ferreira et al. 2024	ok	2026-08-05T19:41:05Z
